filename,relative_path,video_id,segment_index,label,clean_status,sha256,sample_rate,channels,sample_width_bytes,n_frames,duration_s,rms_dbfs,silence_ratio,clipping_ratio,split
1gqAGauWj4U_seg_007.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_007.wav,1gqAGauWj4U,007,spasmodic_dysphonia,clean_pool,b3ee79305d82caecaf5a4524501748dd28937efc5ad3b9203b0675b9995912c9,16000,1,2,48000,3.0,-32.39,0.5002,0.0,train
1gqAGauWj4U_seg_008.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_008.wav,1gqAGauWj4U,008,spasmodic_dysphonia,clean_pool,f4bb1f830e9799b7c6f5f77e2c57258eddc9f7964a0fd69f299a783a8c336f27,16000,1,2,48000,3.0,-32.53,0.5029,0.0,train
1gqAGauWj4U_seg_009.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_009.wav,1gqAGauWj4U,009,spasmodic_dysphonia,clean_pool,bf8befba127db954273f9ecba8e3e850cf049510971ae4c5ea98b5dd86d7bdc5,16000,1,2,48000,3.0,-29.48,0.3749,0.0,train
1gqAGauWj4U_seg_010.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_010.wav,1gqAGauWj4U,010,spasmodic_dysphonia,clean_pool,c04e7f2ef7a33be2615b4313d97667567b5a7cc8b02039693beb214d07ab8ca2,16000,1,2,48000,3.0,-29.87,0.5296,0.0,train
1gqAGauWj4U_seg_011.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_011.wav,1gqAGauWj4U,011,spasmodic_dysphonia,clean_pool,1ef48903ce480cbc4212303cb20969608c49eefa6e268a4268831105a8edc8f6,16000,1,2,48000,3.0,-29.68,0.323,0.0,train
1gqAGauWj4U_seg_012.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_012.wav,1gqAGauWj4U,012,spasmodic_dysphonia,clean_pool,110deb37bb01659a885b0e616d027f9e2000fbf4307a87dc93b2344ca8fdf322,16000,1,2,48000,3.0,-30.86,0.6336,0.0,train
1gqAGauWj4U_seg_013.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_013.wav,1gqAGauWj4U,013,spasmodic_dysphonia,clean_pool,f743d7396964674b83431c44570fce0260ccded89e48851c9aedc6e99770f59c,16000,1,2,48000,3.0,-29.77,0.5995,0.0,train
1gqAGauWj4U_seg_014.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_014.wav,1gqAGauWj4U,014,spasmodic_dysphonia,clean_pool,1efd6148d2ba41570508f50844241c40521c6c379320d7c8c549c3be6d668d24,16000,1,2,48000,3.0,-33.19,0.5435,0.0,train
1gqAGauWj4U_seg_015.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_015.wav,1gqAGauWj4U,015,spasmodic_dysphonia,clean_pool,07dd48e90646a5e4f5433d1a893d760e06c89b29acc2b931d4da8b91c65cd318,16000,1,2,48000,3.0,-30.92,0.4728,0.0,train
1gqAGauWj4U_seg_016.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_016.wav,1gqAGauWj4U,016,spasmodic_dysphonia,clean_pool,adb9605173774f0e0a389985f5de1605d91c98e9f241806fe896237230fcdaf3,16000,1,2,48000,3.0,-28.68,0.4518,0.0,train
1gqAGauWj4U_seg_017.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_017.wav,1gqAGauWj4U,017,spasmodic_dysphonia,clean_pool,3333892947f7adc13339371021f5bd89ab20a2bf0edc96725281faef66ec9e5e,16000,1,2,48000,3.0,-30.74,0.4354,0.0,train
1gqAGauWj4U_seg_018.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_018.wav,1gqAGauWj4U,018,spasmodic_dysphonia,clean_pool,3fae280d8b960b40404d7334f869775b45f46cc72bd011ba99bf100f9dffaee1,16000,1,2,48000,3.0,-32.17,0.4735,0.0,train
1gqAGauWj4U_seg_019.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_019.wav,1gqAGauWj4U,019,spasmodic_dysphonia,clean_pool,cee2191b0bf12280745d1377c2df5a905a96b183f649f51bade0fb84beba62a2,16000,1,2,48000,3.0,-30.42,0.473,0.0,train
1gqAGauWj4U_seg_020.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_020.wav,1gqAGauWj4U,020,spasmodic_dysphonia,clean_pool,7eadff542356312f009a5116017e8442aa6c304891d1b867e1dc19418004d8c8,16000,1,2,48000,3.0,-31.66,0.4513,0.0,train
1gqAGauWj4U_seg_021.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_021.wav,1gqAGauWj4U,021,spasmodic_dysphonia,clean_pool,c71433cd262e72101096b3778ab417394f67d214c5c7d123bdab42f7c8990c36,16000,1,2,48000,3.0,-30.03,0.2999,0.0,train
1gqAGauWj4U_seg_022.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_022.wav,1gqAGauWj4U,022,spasmodic_dysphonia,clean_pool,14792f7270d879b96a81d2c640cf6ba453f86628e4911aaffbf20acaa6c51fa8,16000,1,2,48000,3.0,-31.34,0.3429,0.0,train
1gqAGauWj4U_seg_023.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_023.wav,1gqAGauWj4U,023,spasmodic_dysphonia,clean_pool,41b32edcb4284c567299d3724e0b6fa0481e8f601333f7fc5d988bd1dc3774a3,16000,1,2,48000,3.0,-36.09,0.5035,0.0,train
1gqAGauWj4U_seg_024.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_024.wav,1gqAGauWj4U,024,spasmodic_dysphonia,clean_pool,0a28030afdc0a1e350cf1356029b35d40d651407c8ffefe4e6e8e6f7b6619eb5,16000,1,2,48000,3.0,-31.51,0.5309,0.0,train
1gqAGauWj4U_seg_025.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_025.wav,1gqAGauWj4U,025,spasmodic_dysphonia,clean_pool,64a179441c75536cbfda09778716aa58959dd2322c4c167a49e23fc69dd1ee1a,16000,1,2,48000,3.0,-32.24,0.5178,0.0,train
1gqAGauWj4U_seg_026.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_026.wav,1gqAGauWj4U,026,spasmodic_dysphonia,clean_pool,d23764ffec873ef5579636a71eba0f1a0d9d1c731f62897a8f4d65b32d828bff,16000,1,2,48000,3.0,-31.06,0.4681,0.0,train
1gqAGauWj4U_seg_027.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_027.wav,1gqAGauWj4U,027,spasmodic_dysphonia,clean_pool,5fcec7e343cad92d5481c45928d283bcd8cff2ba34f5eb14e4cb5561ba842392,16000,1,2,48000,3.0,-28.98,0.4025,0.0,train
1gqAGauWj4U_seg_028.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_028.wav,1gqAGauWj4U,028,spasmodic_dysphonia,clean_pool,c1aedc7d93b32917f55bfc9a22bcb4600bc8b0c91c82d9d37a55327d17bd9046,16000,1,2,48000,3.0,-32.38,0.5129,0.0,train
1gqAGauWj4U_seg_029.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_029.wav,1gqAGauWj4U,029,spasmodic_dysphonia,clean_pool,6b09f1a8f29ed5e4cb374adf081a873a36b76778dbbed02d9a13461e4276c377,16000,1,2,48000,3.0,-32.16,0.4422,0.0,train
1gqAGauWj4U_seg_030.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_030.wav,1gqAGauWj4U,030,spasmodic_dysphonia,clean_pool,a3fd8b4cf5fe32f35adf071f2701a48d3c6ea517f184f73eddcd56e4b77eb852,16000,1,2,48000,3.0,-31.66,0.5018,0.0,train
1gqAGauWj4U_seg_031.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_031.wav,1gqAGauWj4U,031,spasmodic_dysphonia,clean_pool,551df7678eb665ddbf102c52a82db734d27679852206e0a73d6a177ccdce88ab,16000,1,2,48000,3.0,-27.63,0.3287,0.0,train
1gqAGauWj4U_seg_032.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_032.wav,1gqAGauWj4U,032,spasmodic_dysphonia,clean_pool,1d09e1b6181a4a336fba77f735f96085dee77f80b124063927bd73545ca1edc9,16000,1,2,48000,3.0,-30.17,0.4654,0.0,train
1gqAGauWj4U_seg_033.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_033.wav,1gqAGauWj4U,033,spasmodic_dysphonia,clean_pool,f3a3c07494803fec70ec7a4ed66ccdb9c8647dbd3952165ec218460a2a560ab1,16000,1,2,48000,3.0,-39.71,0.7191,0.0,train
1gqAGauWj4U_seg_034.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_034.wav,1gqAGauWj4U,034,spasmodic_dysphonia,clean_pool,29e91137fc8dadcb9719ebfaa27efaabe7c94aee2cac07b566a2b938627ab165,16000,1,2,48000,3.0,-27.12,0.3129,0.0,train
1gqAGauWj4U_seg_035.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_035.wav,1gqAGauWj4U,035,spasmodic_dysphonia,clean_pool,bc47695d2847a73d7442438c965b0f3fd14ee797ccc4f76698680dbb3f795d16,16000,1,2,48000,3.0,-32.26,0.4641,0.0,train
1gqAGauWj4U_seg_036.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_036.wav,1gqAGauWj4U,036,spasmodic_dysphonia,clean_pool,fa78eda15f5f87647c3f317fc4ecfd73f23271da89da067b93c812915777ecd5,16000,1,2,48000,3.0,-31.54,0.4286,0.0,train
1gqAGauWj4U_seg_037.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_037.wav,1gqAGauWj4U,037,spasmodic_dysphonia,clean_pool,899a5f1f880571075b2e7f842b762acac3f4a271455cbdf7a01f75f6034b5206,16000,1,2,48000,3.0,-30.23,0.4549,0.0,train
1gqAGauWj4U_seg_038.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_038.wav,1gqAGauWj4U,038,spasmodic_dysphonia,clean_pool,c040d5a8772b82374fbd5cb42ec3c1c5946bd0131b5a700326149e8d8826acee,16000,1,2,48000,3.0,-29.52,0.3373,0.0,train
1gqAGauWj4U_seg_039.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_039.wav,1gqAGauWj4U,039,spasmodic_dysphonia,clean_pool,6e0828aadca1a7b1b7a1d31230f52d2d29335c681ccc55419302ed8bfc1a9097,16000,1,2,48000,3.0,-27.52,0.3651,0.0,train
1gqAGauWj4U_seg_040.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_040.wav,1gqAGauWj4U,040,spasmodic_dysphonia,clean_pool,e79f62b2c5b756dd6d8a8b88a53fb4d7410d0df5b829a7d00ccb1d9465f2c2a9,16000,1,2,48000,3.0,-29.42,0.2804,0.0,train
1gqAGauWj4U_seg_041.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_041.wav,1gqAGauWj4U,041,spasmodic_dysphonia,clean_pool,eef5de8cdca53b9a14a42896b1230690bdf32f282d254da2ccbca269cf092e09,16000,1,2,48000,3.0,-30.6,0.3066,0.0,train
1gqAGauWj4U_seg_042.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_042.wav,1gqAGauWj4U,042,spasmodic_dysphonia,clean_pool,6b4b5ca4d1466cb7bd1d47a8a3e6db46c9240ab3d1babcf3bc223e651002a2a7,16000,1,2,48000,3.0,-29.31,0.3969,0.0,train
1gqAGauWj4U_seg_043.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_043.wav,1gqAGauWj4U,043,spasmodic_dysphonia,clean_pool,24dafd3d184b17e7633b8319dfb42b1fcfcdf3c0a8d67962417d629064a9da80,16000,1,2,48000,3.0,-26.92,0.3607,0.0,train
1gqAGauWj4U_seg_044.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_044.wav,1gqAGauWj4U,044,spasmodic_dysphonia,clean_pool,b4e05cfd37b5db667658a4033d855fe934b2c9a86a3d7f76dc3efabe705f80ed,16000,1,2,48000,3.0,-27.23,0.4395,0.0,train
1gqAGauWj4U_seg_045.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_045.wav,1gqAGauWj4U,045,spasmodic_dysphonia,clean_pool,2fcc1df5767d542910c184c03eafd0b592605f945c5fcaa5834dc59073026f18,16000,1,2,48000,3.0,-20.67,0.1621,0.0,train
1gqAGauWj4U_seg_046.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_046.wav,1gqAGauWj4U,046,spasmodic_dysphonia,clean_pool,a68a73acb1e9b7ead4cb79cdf7025ae9ef365e59bbbdfc84e7dd8a0e69f41f16,16000,1,2,48000,3.0,-23.88,0.3092,0.0,train
1gqAGauWj4U_seg_047.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_047.wav,1gqAGauWj4U,047,spasmodic_dysphonia,clean_pool,88099bb52cefcbeb61e850f1ecccd27f2675838f461731c38da34631f539bdf5,16000,1,2,48000,3.0,-28.62,0.3976,0.0,train
1gqAGauWj4U_seg_048.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_048.wav,1gqAGauWj4U,048,spasmodic_dysphonia,clean_pool,786dbd8c173e4518384643c6a0f0c305772c0c82540dd1b139e8a731dd6c732b,16000,1,2,48000,3.0,-28.37,0.4891,0.0,train
1gqAGauWj4U_seg_049.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_049.wav,1gqAGauWj4U,049,spasmodic_dysphonia,clean_pool,27a0cce3f60175ec396a6391f9e036847fa25318c5d41e30356263ee09b1ab32,16000,1,2,48000,3.0,-31.99,0.409,0.0,train
1gqAGauWj4U_seg_050.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_050.wav,1gqAGauWj4U,050,spasmodic_dysphonia,clean_pool,c9ed69682fe9280936a307ea1b9ffbff798b844cd5e090beb86ef650c08cbf23,16000,1,2,48000,3.0,-34.44,0.6709,0.0,train
1gqAGauWj4U_seg_051.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_051.wav,1gqAGauWj4U,051,spasmodic_dysphonia,clean_pool,d9aa5e648862963b1ca0da6a9a2e7ead331091bc4d1c5fdd0fff65bc433fa4d3,16000,1,2,48000,3.0,-30.86,0.4661,0.0,train
1gqAGauWj4U_seg_052.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_052.wav,1gqAGauWj4U,052,spasmodic_dysphonia,clean_pool,a3916415532f056b40eb1bb5cfddc99dc4e846e4bc24aa0bb7f66a38bb544173,16000,1,2,48000,3.0,-28.66,0.3505,0.0,train
1gqAGauWj4U_seg_053.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_053.wav,1gqAGauWj4U,053,spasmodic_dysphonia,clean_pool,8295fd28c91d19418ee05f586857279b0847bb3a9ba722e0467b5d135e2cb052,16000,1,2,48000,3.0,-29.25,0.3707,0.0,train
1gqAGauWj4U_seg_054.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_054.wav,1gqAGauWj4U,054,spasmodic_dysphonia,clean_pool,71bd35b06cfb88edf3f909096ea5a1023fb0a00caee3a5dc0d92d3e746fc3c6a,16000,1,2,48000,3.0,-32.76,0.5497,0.0,train
1gqAGauWj4U_seg_055.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_055.wav,1gqAGauWj4U,055,spasmodic_dysphonia,clean_pool,2811e89b0d89c074332afe8097069a25362751115a3b0c97031c896783b06c1c,16000,1,2,48000,3.0,-32.55,0.5712,0.0,train
1gqAGauWj4U_seg_056.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_056.wav,1gqAGauWj4U,056,spasmodic_dysphonia,clean_pool,a1cdce2a827fde7b6a8ede111582ec1b1b2598669416b7dc047b97ed6ad02aac,16000,1,2,48000,3.0,-35.22,0.4999,0.0,train
1gqAGauWj4U_seg_057.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_057.wav,1gqAGauWj4U,057,spasmodic_dysphonia,clean_pool,465a5ef519d6e38d6e8ebcabe02fcb13084deef9420a196965c52a2ec01f538f,16000,1,2,48000,3.0,-27.59,0.3729,0.0,train
1gqAGauWj4U_seg_058.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_058.wav,1gqAGauWj4U,058,spasmodic_dysphonia,clean_pool,66b9f665805ed0f00366ca36afd4ea5e45acb962a22fe1a538ec6c29e59e11d6,16000,1,2,48000,3.0,-30.63,0.3951,0.0,train
1gqAGauWj4U_seg_059.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_059.wav,1gqAGauWj4U,059,spasmodic_dysphonia,clean_pool,d71650cd8be7e13f8444b0bc27eed8de2e7d5ce0abcfe8971ad07adb0afb2310,16000,1,2,48000,3.0,-26.11,0.2704,0.0,train
1gqAGauWj4U_seg_060.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_060.wav,1gqAGauWj4U,060,spasmodic_dysphonia,clean_pool,3bedfd04e3644a190aaa7eff48789e1119005ed8cf0d82f5c66bff21e7a10bf9,16000,1,2,48000,3.0,-30.64,0.398,0.0,train
1gqAGauWj4U_seg_061.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_061.wav,1gqAGauWj4U,061,spasmodic_dysphonia,clean_pool,aeb35c9978504b96b887023c88da65b6531ff2eeb35d624fd9d736e7131e3009,16000,1,2,48000,3.0,-34.38,0.6335,0.0,train
1gqAGauWj4U_seg_062.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_062.wav,1gqAGauWj4U,062,spasmodic_dysphonia,clean_pool,83a6104df49dcfac5790b005fb6b1ee19304fd6fcfec2f34cbefbec0c38f6887,16000,1,2,48000,3.0,-26.93,0.3819,0.0,train
1gqAGauWj4U_seg_063.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_063.wav,1gqAGauWj4U,063,spasmodic_dysphonia,clean_pool,45694db4ce0775b3911be4ebec20af2b9c273cffa3cb623be239fe950e335e55,16000,1,2,48000,3.0,-29.46,0.414,0.0,train
1gqAGauWj4U_seg_064.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_064.wav,1gqAGauWj4U,064,spasmodic_dysphonia,clean_pool,1ce4caacdbc31ae755f39e4f7d22ebe9e3dd8bdaed85da01be3bf2d06d50dac6,16000,1,2,48000,3.0,-28.06,0.2904,0.0,train
1gqAGauWj4U_seg_065.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_065.wav,1gqAGauWj4U,065,spasmodic_dysphonia,clean_pool,189428dc6940e218bdc18f0e9ec8d540a0bd98687efe8630c8cc0bf7df093c12,16000,1,2,48000,3.0,-31.76,0.4002,0.0,train
1gqAGauWj4U_seg_066.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_066.wav,1gqAGauWj4U,066,spasmodic_dysphonia,clean_pool,4058708853d925e6d4f81a2a0b9607b4d4a7585f16917d7b3718acd920a8318c,16000,1,2,48000,3.0,-31.99,0.5938,0.0,train
1gqAGauWj4U_seg_067.wav,data/interim/segmented_clean_relaxed/spasmodic_dysphonia/1gqAGauWj4U_seg_067.wav,1gqAGauWj4U,067,spasmodic_dysphonia,clean_pool,9c19413b5ade7f6d5849a85db0c4b0aa69c269ce9698bbeb1dda079620c0a762,16000,1,2,48000,3.0,-29.24,0.3901,0.0,train
