filename,relative_path,video_id,segment_index,label,clean_status,sha256,sample_rate,channels,sample_width_bytes,n_frames,duration_s,rms_dbfs,silence_ratio,clipping_ratio
0wEoXWnHJjs_seg_039.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_039.wav,0wEoXWnHJjs,039,stuttering,clean_pool,0f4eaf9ec7a4b85eadc60300425368962c809cab3a880da56f16f0b56f8b4bcb,16000,1,2,48000,3.0,-28.5,0.6366,0.0
0wEoXWnHJjs_seg_040.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_040.wav,0wEoXWnHJjs,040,stuttering,clean_pool,f49e6542bbed7584960ab46c9837c88249d0f7691ca36203b38e4a069aa6a7d7,16000,1,2,48000,3.0,-28.06,0.6796,0.0
0wEoXWnHJjs_seg_041.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_041.wav,0wEoXWnHJjs,041,stuttering,clean_pool,1d30754bca52a042aa11dea1407ce65c33ac0663a1422e2c9200d319bcb00028,16000,1,2,48000,3.0,-27.19,0.6213,0.0
0wEoXWnHJjs_seg_042.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_042.wav,0wEoXWnHJjs,042,stuttering,clean_pool,ac48a54ba74233131b748f903d72da0ba71fab1d8ffccb49f95ead8d1d2844da,16000,1,2,48000,3.0,-25.23,0.2057,0.0
0wEoXWnHJjs_seg_043.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_043.wav,0wEoXWnHJjs,043,stuttering,clean_pool,ab2e1b85631b1452f3136e8607afc9843e90426a5d33d323a51dfd371158857a,16000,1,2,48000,3.0,-29.64,0.5957,0.0
0wEoXWnHJjs_seg_044.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_044.wav,0wEoXWnHJjs,044,stuttering,clean_pool,897993c92667e322280e59781a42c06c2289e22ca1f96978f5349982a8514753,16000,1,2,48000,3.0,-27.94,0.3942,0.0
0wEoXWnHJjs_seg_045.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_045.wav,0wEoXWnHJjs,045,stuttering,clean_pool,69db048f46bb88c54b0a952c6f121e8caaad0213d3ed29ccb188c5e239f49de5,16000,1,2,48000,3.0,-26.6,0.4077,0.0
0wEoXWnHJjs_seg_046.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_046.wav,0wEoXWnHJjs,046,stuttering,clean_pool,3e4f19b3694b88d8fc2102eb1629b040e0223a38ff56bc1ceff685a4c30e9dae,16000,1,2,48000,3.0,-27.72,0.4996,0.0
0wEoXWnHJjs_seg_047.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_047.wav,0wEoXWnHJjs,047,stuttering,clean_pool,efd00e6603693696f7b73cb7944de63b5c1ea9ee6e2b9ab7d5b9d81be0c709a0,16000,1,2,48000,3.0,-29.33,0.5259,0.0
0wEoXWnHJjs_seg_048.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_048.wav,0wEoXWnHJjs,048,stuttering,clean_pool,7bb86f7c0999a0a2925fa5eed2440d499bc7bf6138d590ba15522ab49b85602a,16000,1,2,48000,3.0,-30.21,0.4309,0.0
0wEoXWnHJjs_seg_049.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_049.wav,0wEoXWnHJjs,049,stuttering,clean_pool,d3fecf9d9d97d8d3f574b2ae7b17d03e95aa797f3648682b23fc9f54cd0e9f0f,16000,1,2,48000,3.0,-26.47,0.214,0.0
0wEoXWnHJjs_seg_050.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_050.wav,0wEoXWnHJjs,050,stuttering,clean_pool,7bbb4de949697a97e7bc6025d002f16e88471208cedea296cae9ae3f94291223,16000,1,2,48000,3.0,-30.8,0.5005,0.0
0wEoXWnHJjs_seg_051.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_051.wav,0wEoXWnHJjs,051,stuttering,clean_pool,543ab591e774644fb716ab79dc98ab1bb28d8442ab2cae53096b6edb28137997,16000,1,2,48000,3.0,-29.25,0.5323,0.0
0wEoXWnHJjs_seg_052.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_052.wav,0wEoXWnHJjs,052,stuttering,clean_pool,f9d0b1fcce6119de77d56cfdd75a00df2a4749d3b9a33669f278908d4904dc3c,16000,1,2,48000,3.0,-24.16,0.3636,0.0
0wEoXWnHJjs_seg_053.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_053.wav,0wEoXWnHJjs,053,stuttering,clean_pool,684ab1b57cf9cb38d14b9aed73e58fa542212a2b7786014f00e7593561007d5e,16000,1,2,48000,3.0,-25.59,0.3415,0.0
0wEoXWnHJjs_seg_054.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_054.wav,0wEoXWnHJjs,054,stuttering,clean_pool,d51d1e871e16be68a18f666a6a392d77915407f7d05429502176e5687ccd38e5,16000,1,2,48000,3.0,-24.78,0.2967,0.0
0wEoXWnHJjs_seg_055.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_055.wav,0wEoXWnHJjs,055,stuttering,clean_pool,3663a09dfbe38c23448bc819260c098ab5f318e27ca47de19249882ecff011d6,16000,1,2,48000,3.0,-27.06,0.4692,0.0
0wEoXWnHJjs_seg_056.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_056.wav,0wEoXWnHJjs,056,stuttering,clean_pool,5b2503139b366792ce8fdde4be88a2baf153c160fd2e4db8124515b9cc9f0743,16000,1,2,48000,3.0,-29.64,0.6319,0.0
0wEoXWnHJjs_seg_057.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_057.wav,0wEoXWnHJjs,057,stuttering,clean_pool,6fe81245afa9d579bc341b241bf558d7c2e2aa6d3f2b35bd779bac0eff8b0fc3,16000,1,2,48000,3.0,-28.84,0.5955,0.0
0wEoXWnHJjs_seg_058.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_058.wav,0wEoXWnHJjs,058,stuttering,clean_pool,0aac1b31697315aa9af0a9eb1e28a5bcfd198538eb98883d0508bc65171ca967,16000,1,2,48000,3.0,-24.76,0.381,0.0
0wEoXWnHJjs_seg_059.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_059.wav,0wEoXWnHJjs,059,stuttering,clean_pool,68eaecc07904697e7ca15ee1db6e449b9277f5fc38bc019a0b255db5a86f9a1a,16000,1,2,48000,3.0,-32.94,0.6523,0.0
0wEoXWnHJjs_seg_060.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_060.wav,0wEoXWnHJjs,060,stuttering,clean_pool,cc5f12a9d0ef468381d0164a06c89154a169fff257371f354dd1a71e255077c9,16000,1,2,48000,3.0,-27.86,0.4629,0.0
0wEoXWnHJjs_seg_061.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_061.wav,0wEoXWnHJjs,061,stuttering,clean_pool,5ae4a91304e2e357ca212b54f621bd46355833f976a752bae3cd765e91ce7cfb,16000,1,2,48000,3.0,-29.11,0.6498,0.0
0wEoXWnHJjs_seg_062.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_062.wav,0wEoXWnHJjs,062,stuttering,clean_pool,c63098e847a42522a3bdb55f6f032e2ee4bbb0efb289d83677191f7b5174fcfe,16000,1,2,48000,3.0,-24.51,0.3247,0.0
0wEoXWnHJjs_seg_063.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_063.wav,0wEoXWnHJjs,063,stuttering,clean_pool,6b069c00790730ba8cd8be1e9ac74ab8737f7e2aaa84f25df965fd571d6c6104,16000,1,2,48000,3.0,-25.79,0.367,0.0
0wEoXWnHJjs_seg_064.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_064.wav,0wEoXWnHJjs,064,stuttering,clean_pool,4f70e3777dac9a58f783200bb37330cf14ca2172d9a3c4e58aaadfe8dcdcf762,16000,1,2,48000,3.0,-26.51,0.2873,0.0
0wEoXWnHJjs_seg_065.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_065.wav,0wEoXWnHJjs,065,stuttering,clean_pool,778533b341c2fb9cbe0ac432f34a50c242356de282b24c0d4591124702e4a62b,16000,1,2,48000,3.0,-26.59,0.5556,0.0
0wEoXWnHJjs_seg_066.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_066.wav,0wEoXWnHJjs,066,stuttering,clean_pool,36ff8f4ff12ebd20a2652e69bf09ee287d21af5df07a6b1143028a025c27fe8e,16000,1,2,48000,3.0,-25.52,0.358,0.0
0wEoXWnHJjs_seg_067.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_067.wav,0wEoXWnHJjs,067,stuttering,clean_pool,4e71f94c0235c535d8cfedb6c75f916e6c2ef9025b692bbba4e84c89801b781d,16000,1,2,48000,3.0,-25.44,0.4108,0.0
0wEoXWnHJjs_seg_068.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_068.wav,0wEoXWnHJjs,068,stuttering,clean_pool,0d45366115f526451764aa6b89616d7d4c66146a4b5579511d5c822ff29ebf3f,16000,1,2,48000,3.0,-24.67,0.3641,0.0
0wEoXWnHJjs_seg_069.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_069.wav,0wEoXWnHJjs,069,stuttering,clean_pool,227c04393748a3068da6961f577ae1c8238348d583ae31b1a3225d1f52cf76df,16000,1,2,48000,3.0,-27.26,0.4636,0.0
0wEoXWnHJjs_seg_070.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_070.wav,0wEoXWnHJjs,070,stuttering,clean_pool,7388ee458fb956ce0b0656d8a8b1ec285812a1afb0df6ca729cdcbf7cc24c43b,16000,1,2,48000,3.0,-25.98,0.4221,0.0
0wEoXWnHJjs_seg_071.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_071.wav,0wEoXWnHJjs,071,stuttering,clean_pool,fcb8aea494f62dc603608754e1c67e36d7b817761880d5d23275bba923132bbf,16000,1,2,48000,3.0,-24.71,0.2645,0.0
0wEoXWnHJjs_seg_072.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_072.wav,0wEoXWnHJjs,072,stuttering,clean_pool,604b22a37182c306b034792367f58646282d7645ca4cf6e9008356328883f1a0,16000,1,2,48000,3.0,-26.3,0.3465,0.0
0wEoXWnHJjs_seg_073.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_073.wav,0wEoXWnHJjs,073,stuttering,clean_pool,2564b34019ea130a6aca72d35554fed4f66c1dba9017158fb18c7d594a54214f,16000,1,2,48000,3.0,-24.64,0.3591,0.0
0wEoXWnHJjs_seg_074.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_074.wav,0wEoXWnHJjs,074,stuttering,clean_pool,094b27a939ab5d396595a4ab3e65f204a9460d934ae2f9402b9803f70e459d72,16000,1,2,48000,3.0,-26.98,0.4542,0.0
0wEoXWnHJjs_seg_075.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_075.wav,0wEoXWnHJjs,075,stuttering,clean_pool,145495aa7872afa34341febdaee10903aaa8d8fe26739c705bb1a569ace17caf,16000,1,2,48000,3.0,-25.84,0.6292,0.0
0wEoXWnHJjs_seg_076.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_076.wav,0wEoXWnHJjs,076,stuttering,clean_pool,04eadfc312275fa372d51c2289000f484c1bdc5a738f6f4b40b6ff1b00d93878,16000,1,2,48000,3.0,-25.76,0.449,0.0
0wEoXWnHJjs_seg_077.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_077.wav,0wEoXWnHJjs,077,stuttering,clean_pool,caff17be31acceff3f4ccaff1c0848e83b7f5be553a2d760330a34136fb5d148,16000,1,2,48000,3.0,-25.31,0.5689,0.0
0wEoXWnHJjs_seg_078.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_078.wav,0wEoXWnHJjs,078,stuttering,clean_pool,81d77273e4d0045e59b00e83e441f55deb28677b8475e244dfc89603ef3af30d,16000,1,2,48000,3.0,-24.89,0.5737,0.0
0wEoXWnHJjs_seg_079.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_079.wav,0wEoXWnHJjs,079,stuttering,clean_pool,5902873c2db8564ad9c8b08a06baf718db9c800800a9ea51dbc9db7e713eb2b9,16000,1,2,48000,3.0,-32.1,0.7147,0.0
0wEoXWnHJjs_seg_080.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_080.wav,0wEoXWnHJjs,080,stuttering,clean_pool,085ffcecad53335104ac1bee76ff03f30ddcf4cd931700dea179b2baf0ce3273,16000,1,2,48000,3.0,-25.01,0.4347,0.0
0wEoXWnHJjs_seg_081.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_081.wav,0wEoXWnHJjs,081,stuttering,clean_pool,5c441eb37f4f4d7deb198b8057cd63d847e082952b8e00c4d96a7fee11f09a19,16000,1,2,48000,3.0,-25.47,0.4319,0.0
0wEoXWnHJjs_seg_082.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_082.wav,0wEoXWnHJjs,082,stuttering,clean_pool,3b3240465abebd1406a9f9352400ad19892112ca5aa6c9268f3ec83cabe62994,16000,1,2,48000,3.0,-25.52,0.3006,0.0
0wEoXWnHJjs_seg_083.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_083.wav,0wEoXWnHJjs,083,stuttering,clean_pool,e9155c7c68b50f948ad7e914f0b0ea18a39cf9079cae0bd618f48829b8768808,16000,1,2,48000,3.0,-24.74,0.2488,0.0
0wEoXWnHJjs_seg_084.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_084.wav,0wEoXWnHJjs,084,stuttering,clean_pool,e882f365ce1b91aa99f87e671b48bd6d049d1892367d61477c66aedd4a4a56e7,16000,1,2,48000,3.0,-23.31,0.4344,0.0
0wEoXWnHJjs_seg_085.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_085.wav,0wEoXWnHJjs,085,stuttering,clean_pool,2892e7433fee11d26303c686cee595e30f50adf232f3312d401519c7ab6addb6,16000,1,2,48000,3.0,-25.11,0.249,0.0
0wEoXWnHJjs_seg_086.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_086.wav,0wEoXWnHJjs,086,stuttering,clean_pool,2b5f7e44ee5dcc235c62c020efd639adb54f44354d9f935b262d3b3ac227c519,16000,1,2,48000,3.0,-24.43,0.4256,0.0
0wEoXWnHJjs_seg_087.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_087.wav,0wEoXWnHJjs,087,stuttering,clean_pool,b34c69439f35d663e1045f2b6e19d23287a3157c1d289ebf79c9c613d2f8d811,16000,1,2,48000,3.0,-26.11,0.4911,0.0
0wEoXWnHJjs_seg_088.wav,data/interim/segmented_clean_relaxed/stuttering/0wEoXWnHJjs_seg_088.wav,0wEoXWnHJjs,088,stuttering,clean_pool,44147f541b2728851f0f7a03dd4314060058eff37982bc42e86de27a87bfd1d4,16000,1,2,48000,3.0,-27.67,0.5715,0.0
