filename,relative_path,video_id,segment_index,label,clean_status,sha256,sample_rate,channels,sample_width_bytes,n_frames,duration_s,rms_dbfs,silence_ratio,clipping_ratio
7OHCOFFUamQ_seg_043.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_043.wav,7OHCOFFUamQ,043,normal_speech,clean_pool,1a2af57f6a91a7e73c24219b5ac39b3ebe955a50b40d78bfc85ccd5cf4d4f6c4,16000,1,2,48000,3.0,-18.33,0.1223,0.0
7OHCOFFUamQ_seg_044.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_044.wav,7OHCOFFUamQ,044,normal_speech,clean_pool,5a6c12e92e3d4d9939f686e316041960669631c8785a03a60fa86168f90a0569,16000,1,2,48000,3.0,-26.44,0.1614,0.0
7OHCOFFUamQ_seg_045.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_045.wav,7OHCOFFUamQ,045,normal_speech,clean_pool,3b021334aad9399f2107a9e1fdb7d10e8ac9ca44262cf2a79e25214b424f7db7,16000,1,2,48000,3.0,-26.48,0.1446,0.0
7OHCOFFUamQ_seg_046.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_046.wav,7OHCOFFUamQ,046,normal_speech,clean_pool,b6ba59dcb06086dc5b115d51c5ee4611492f3d25ab9e753a9ea6279884689770,16000,1,2,48000,3.0,-17.22,0.287,0.0
7OHCOFFUamQ_seg_047.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_047.wav,7OHCOFFUamQ,047,normal_speech,clean_pool,c4ab266a6dc2eddaeb17c359083f50b32148fd86fdd4699b3106e1e9470c25c1,16000,1,2,48000,3.0,-14.7,0.1163,0.0
7OHCOFFUamQ_seg_048.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_048.wav,7OHCOFFUamQ,048,normal_speech,clean_pool,2de42f540f2fe46db4c9bdddb01f12938c08bb99e989d77e430d8f10248c0e61,16000,1,2,48000,3.0,-15.74,0.2425,0.0
7OHCOFFUamQ_seg_049.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_049.wav,7OHCOFFUamQ,049,normal_speech,clean_pool,d00d66836e99244f42f50e34c7670854750293100a14c7d116bcb486b20a1350,16000,1,2,48000,3.0,-15.38,0.2012,0.0
7OHCOFFUamQ_seg_050.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_050.wav,7OHCOFFUamQ,050,normal_speech,clean_pool,31f6cd41ba3a7757255c4ea4370bee6b14c4b6be83cffa3648226435f10aa212,16000,1,2,48000,3.0,-13.67,0.0842,0.0
7OHCOFFUamQ_seg_051.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_051.wav,7OHCOFFUamQ,051,normal_speech,clean_pool,91da4c92283fb1aaa6a0b9e748b24971a6ef97e4595b114c04162e80bb5d9667,16000,1,2,48000,3.0,-15.04,0.1936,0.0
7OHCOFFUamQ_seg_052.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_052.wav,7OHCOFFUamQ,052,normal_speech,clean_pool,9a2e7ce70266aaa7412df390dbdba4925b20405b1d0f1267a192fb73f283ad3f,16000,1,2,48000,3.0,-14.95,0.1451,0.0
7OHCOFFUamQ_seg_053.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_053.wav,7OHCOFFUamQ,053,normal_speech,clean_pool,d796dca5971de695e405c8bc9561c95bc5c7a198ee2bada215a179d3152fc4f5,16000,1,2,48000,3.0,-15.29,0.224,0.0
7OHCOFFUamQ_seg_054.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_054.wav,7OHCOFFUamQ,054,normal_speech,clean_pool,81ced71fdabc7785545d1b2f3939e7bfccce7ea965968a5cd448d3c7f49d3913,16000,1,2,48000,3.0,-14.3,0.1395,0.0
7OHCOFFUamQ_seg_055.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_055.wav,7OHCOFFUamQ,055,normal_speech,clean_pool,26a0623a9fb9e4aaec8419562987f2040cefcb1d63a57797ac9f40b728cdcc05,16000,1,2,48000,3.0,-15.65,0.1923,0.0
7OHCOFFUamQ_seg_056.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_056.wav,7OHCOFFUamQ,056,normal_speech,clean_pool,0ea6d4c577af6f63aa9e7b9ade1b5df1acf27dcc2550af00f6f2bc88736ffb27,16000,1,2,48000,3.0,-15.72,0.2223,0.0
7OHCOFFUamQ_seg_057.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_057.wav,7OHCOFFUamQ,057,normal_speech,clean_pool,0bf7a2a97d9ab08353e0faeac4ef9ad9f7c8283f802cd1f62fc30e4b75698cd6,16000,1,2,48000,3.0,-15.43,0.1142,0.0
7OHCOFFUamQ_seg_058.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_058.wav,7OHCOFFUamQ,058,normal_speech,clean_pool,b3033dbd91814f293eebc9b1d683a1b5fc4fe13a446ad3a7a73adba14a117780,16000,1,2,48000,3.0,-15.1,0.1621,0.0
7OHCOFFUamQ_seg_059.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_059.wav,7OHCOFFUamQ,059,normal_speech,clean_pool,360924b1c1c01585e236f4fa9310c8e72fd80c9286a5ce519646230c3b9f7247,16000,1,2,48000,3.0,-15.63,0.126,0.0
7OHCOFFUamQ_seg_060.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_060.wav,7OHCOFFUamQ,060,normal_speech,clean_pool,6b6676bed8004c22622a1ffc06493e7d9f8d62e5f7388cb76eb999a40f67f67f,16000,1,2,48000,3.0,-15.36,0.2039,0.0
7OHCOFFUamQ_seg_061.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_061.wav,7OHCOFFUamQ,061,normal_speech,clean_pool,f2fd1f78dd937016c7f3dc152dfc7186242c18d0a8473761f8be1b7e15bcb983,16000,1,2,48000,3.0,-15.3,0.1198,0.0
7OHCOFFUamQ_seg_062.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_062.wav,7OHCOFFUamQ,062,normal_speech,clean_pool,b1e4e0b33735fbe274e0ea78528259dbebdb9f3c6ccb9f4d58783378a2c5087f,16000,1,2,48000,3.0,-13.74,0.0769,0.0
7OHCOFFUamQ_seg_063.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_063.wav,7OHCOFFUamQ,063,normal_speech,clean_pool,157e970d96f87b71b14e8ac7991e6553cca24a9f4240fb97972fa862bb8717a4,16000,1,2,48000,3.0,-16.43,0.2464,0.0
7OHCOFFUamQ_seg_064.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_064.wav,7OHCOFFUamQ,064,normal_speech,clean_pool,9caf1f5ff3bf5b6c14d326fdafafb235844855a65e5cfbaa554bddfda18b306c,16000,1,2,48000,3.0,-14.47,0.1325,2.1e-05
7OHCOFFUamQ_seg_065.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_065.wav,7OHCOFFUamQ,065,normal_speech,clean_pool,bc743efa766567d7183a2eb44565d077a0888a4a4be14450d481e30b34804847,16000,1,2,48000,3.0,-15.58,0.1318,0.0
7OHCOFFUamQ_seg_066.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_066.wav,7OHCOFFUamQ,066,normal_speech,clean_pool,1a08203f4faa54f63d2b07bdb9611076c9e5ba96a86f1cbb4149e402005be736,16000,1,2,48000,3.0,-15.11,0.1095,0.0
7OHCOFFUamQ_seg_067.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_067.wav,7OHCOFFUamQ,067,normal_speech,clean_pool,3e2ae25cd81b71ddd0e6df9d51f88bc4cfbd7d054951bb582e84f3e086bdef20,16000,1,2,48000,3.0,-16.53,0.1221,0.0
7OHCOFFUamQ_seg_068.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_068.wav,7OHCOFFUamQ,068,normal_speech,clean_pool,03ac8df4dbe31719ffb79ff8381c628438bbf1f97499cc0ffa0a512ec06aa803,16000,1,2,48000,3.0,-14.14,0.1655,0.0
7OHCOFFUamQ_seg_069.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_069.wav,7OHCOFFUamQ,069,normal_speech,clean_pool,e892e801e76c5dd943d71df7e527660403c7632e9a83d00a3807371e7e1f0b37,16000,1,2,48000,3.0,-14.57,0.1921,0.0
7OHCOFFUamQ_seg_070.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_070.wav,7OHCOFFUamQ,070,normal_speech,clean_pool,0f18f99e8a8cb25e01c211462f79f52e1bd326bfe31341085ff7373dc0f09dac,16000,1,2,48000,3.0,-14.88,0.0967,0.0
7OHCOFFUamQ_seg_071.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_071.wav,7OHCOFFUamQ,071,normal_speech,clean_pool,1a80fd5da24269668c1f2356d706ec2e6a09c1dc02b1c950a1e945f8a4cc3f9c,16000,1,2,48000,3.0,-14.68,0.1713,0.0
7OHCOFFUamQ_seg_072.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_072.wav,7OHCOFFUamQ,072,normal_speech,clean_pool,70cc9609b8cea35a35ed030cd94de74b9cb15a9bec362da0f3387e5362f08267,16000,1,2,48000,3.0,-15.67,0.0881,0.0
7OHCOFFUamQ_seg_073.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_073.wav,7OHCOFFUamQ,073,normal_speech,clean_pool,2e213fe5980c7a5161a2a72e872905cbebd39f09982b3c5206c83cce0de310ff,16000,1,2,48000,3.0,-15.68,0.1446,0.0
7OHCOFFUamQ_seg_074.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_074.wav,7OHCOFFUamQ,074,normal_speech,clean_pool,0e8b6a53c254965b5cd29133f78f78adfe499f3fed0a51cf07d444ac472bdfd4,16000,1,2,48000,3.0,-15.21,0.1477,0.0
7OHCOFFUamQ_seg_075.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_075.wav,7OHCOFFUamQ,075,normal_speech,clean_pool,8cfb03bc2689d717d49e519f63a94baf1e97d3ad398cb446ef59ed08ddd17596,16000,1,2,48000,3.0,-15.3,0.1286,0.0
7OHCOFFUamQ_seg_076.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_076.wav,7OHCOFFUamQ,076,normal_speech,clean_pool,5b242cc87b0e44eb74c8006472d461e3618efabf61594a08b437d7980d04c371,16000,1,2,48000,3.0,-14.78,0.0839,0.0
7OHCOFFUamQ_seg_077.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_077.wav,7OHCOFFUamQ,077,normal_speech,clean_pool,3d5e5f283c732b08679fd95344f1c9eb7210106575c4b4287281d09dcb3b0e4f,16000,1,2,48000,3.0,-15.28,0.1854,0.0
7OHCOFFUamQ_seg_078.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_078.wav,7OHCOFFUamQ,078,normal_speech,clean_pool,dae067f0743fafed166f7fd6321df9dd332cf0c0ccfc6cbffba4509f9617ee14,16000,1,2,48000,3.0,-15.18,0.1446,0.0
7OHCOFFUamQ_seg_079.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_079.wav,7OHCOFFUamQ,079,normal_speech,clean_pool,42b4da5c30994692882cfe306bf00305324c77a854e75d5cde5683136e013f69,16000,1,2,48000,3.0,-17.08,0.2993,0.0
7OHCOFFUamQ_seg_080.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_080.wav,7OHCOFFUamQ,080,normal_speech,clean_pool,a7541562c3fcb2f18d5dd422343ae7c820e20196ecfbda6b2bfabe37ae923116,16000,1,2,48000,3.0,-15.07,0.1495,0.0
7OHCOFFUamQ_seg_081.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_081.wav,7OHCOFFUamQ,081,normal_speech,clean_pool,caa74137c1ecbc496f3cd1bf9d6e8ae2ad6c4dbfe062c560cc9ca4ce402fb1e7,16000,1,2,48000,3.0,-13.86,0.1219,0.0
7OHCOFFUamQ_seg_082.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_082.wav,7OHCOFFUamQ,082,normal_speech,clean_pool,1431037f35acde517b685c45f0061345aaf27180c2719d88e77c228d1b478a1c,16000,1,2,48000,3.0,-15.7,0.2399,0.0
7OHCOFFUamQ_seg_083.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_083.wav,7OHCOFFUamQ,083,normal_speech,clean_pool,ae2aad4ef532059f78021a3c59586ad0d60d69d4d7445a910a65728851414769,16000,1,2,48000,3.0,-16.83,0.2025,0.0
7OHCOFFUamQ_seg_084.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_084.wav,7OHCOFFUamQ,084,normal_speech,clean_pool,a605e4ff61d3797d408808967b246a626036b0de12735589af6ac16efcea2223,16000,1,2,48000,3.0,-14.67,0.1614,0.0
7OHCOFFUamQ_seg_085.wav,data/interim/segmented_clean_relaxed/normal_speech/7OHCOFFUamQ_seg_085.wav,7OHCOFFUamQ,085,normal_speech,clean_pool,b88a066a4bffa52bf8e8c1e1f373e980cf45855b8958bac48e5d84218e49eda3,16000,1,2,48000,3.0,-14.8,0.1487,0.0
